,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
423,südliche Luisenstadt,52.49626986929622,13.43684477029317,Annelies,52.49844722656305,13.434811065509907,Coffee Shop
424,südliche Luisenstadt,52.49626986929622,13.43684477029317,Trattoria Venezia,52.49338304537975,13.434560431165483,Trattoria/Osteria
425,Buchholz,52.60729606824912,13.430846661110863,Rossmann,52.607502489057886,13.429487428614847,Drugstore
426,Buchholz,52.60729606824912,13.430846661110863,REWE,52.6070613234738,13.428980299987415,Supermarket
427,Buchholz,52.60729606824912,13.430846661110863,denn's Biomarkt,52.60747817769371,13.429069519042969,Organic Grocery
428,Buchholz,52.60729606824912,13.430846661110863,Netto Marken-Discount,52.61042029999999,13.431507,Supermarket
429,Buchholz,52.60729606824912,13.430846661110863,REWE,52.603946389082566,13.432516271163877,Supermarket
430,Buchholz,52.60729606824912,13.430846661110863,Restaurant Hercules,52.60729170926237,13.424642878763528,Greek Restaurant
431,Karow,52.61218169070743,13.47959705895645,Lidl,52.60796682421691,13.478057384490967,Supermarket
432,Karow,52.61218169070743,13.47959705895645,PaechElektro Inh. Andreas Stoye,52.611395,13.483263,Construction & Landscaping
433,Karow,52.61218169070743,13.47959705895645,Friseur Ohmen,52.60967323551248,13.480748292604432,Cosmetics Shop
434,Karow,52.61218169070743,13.47959705895645,Restaurant Alt-Karow,52.60930949119546,13.481371444395082,German Restaurant
435,Weißensee,52.5528004694765,13.451795940645518,Eisspatz,52.552984063590934,13.44922305192657,Ice Cream Shop
436,Weißensee,52.5528004694765,13.451795940645518,Babuschka in der alten Fischräucherei,52.550547,13.447008,Café
437,Weißensee,52.5528004694765,13.451795940645518,Fellini PIZZA,52.548801251679656,13.450058154372302,Pizza Place
438,Weißensee,52.5528004694765,13.451795940645518,Kino Toni & Tonino,52.54875144271796,13.450917950742943,Indie Movie Theater
439,Weißensee,52.5528004694765,13.451795940645518,Le Food,52.549486027470586,13.448034167676667,Asian Restaurant
440,Weißensee,52.5528004694765,13.451795940645518,Mirbachplatz,52.5529689368457,13.448931780313616,Plaza
441,Weißensee,52.5528004694765,13.451795940645518,Parkstern,52.554768822220424,13.45832524762902,German Restaurant
442,Weißensee,52.5528004694765,13.451795940645518,Living Hotel Weißensee,52.554305651638245,13.457305937972706,Hotel
443,Weißensee,52.5528004694765,13.451795940645518,Moon Asiate,52.548613,13.450423,Asian Restaurant
444,Weißensee,52.5528004694765,13.451795940645518,PastaLaden,52.548878,13.449719,Italian Restaurant
445,Weißensee,52.5528004694765,13.451795940645518,Restaurant Platon,52.553065945851515,13.44869191812933,Greek Restaurant
446,Weißensee,52.5528004694765,13.451795940645518,Rossmann,52.54853628158097,13.451918669449892,Drugstore
447,Weißensee,52.5528004694765,13.451795940645518,H Antonplatz,52.54853461005465,13.451872976959585,Tram Station
448,Weißensee,52.5528004694765,13.451795940645518,Rossmann,52.5488122477043,13.4539425101346,Drugstore
449,Weißensee,52.5528004694765,13.451795940645518,BackWerk,52.548619229727755,13.452792010989697,Bakery
450,Weißensee,52.5528004694765,13.451795940645518,NETTO,52.5514622,13.4554293,Supermarket
451,Weißensee,52.5528004694765,13.451795940645518,Antonplatz,52.548476640946916,13.450812525688784,Plaza
452,Weißensee,52.5528004694765,13.451795940645518,Bäckerei Schnell,52.554937565724984,13.450420082968257,Bakery
453,Weißensee,52.5528004694765,13.451795940645518,Biergarten,52.55485705033249,13.457141052258862,Food
454,Weißensee,52.5528004694765,13.451795940645518,Video Inn,52.54914818383516,13.453830319861872,Video Store
455,Weißensee,52.5528004694765,13.451795940645518,Konnopke's Imbiss,52.548377738811084,13.45295533925248,Fast Food Restaurant
456,Weißensee,52.5528004694765,13.451795940645518,Getränke Hoffmann,52.549623665115355,13.447952941139192,Liquor Store
457,Weißensee,52.5528004694765,13.451795940645518,Die Etage East,52.54931361382534,13.448640411926755,Hostel
458,Weißensee,52.5528004694765,13.451795940645518,Bäckerei Schnell,52.54874929058861,13.45253898712977,Bakery
459,Weißensee,52.5528004694765,13.451795940645518,Woolworth,52.54883794,13.45444434,Department Store
460,Pankow Zentrum,52.57520317171023,13.41303374840936,Schlosspark Niederschönhausen,52.577017,13.407866,Park
461,Pankow Zentrum,52.57520317171023,13.41303374840936,Eden*****,52.57134225789132,13.411595043768896,Café
462,Pankow Zentrum,52.57520317171023,13.41303374840936,Hey Cheuk Lau,52.57157373631524,13.411797206606447,Chinese Restaurant
463,Pankow Zentrum,52.57520317171023,13.41303374840936,Sommerbad Pankow,52.57596848507071,13.414341303134785,Pool
464,Pankow Zentrum,52.57520317171023,13.41303374840936,H Mendelstraße,52.57483779014221,13.418882107606311,Tram Station
465,Pankow Zentrum,52.57520317171023,13.41303374840936,Sun Lounge,52.57671269999999,13.4184102,Tanning Salon
466,Pankow Zentrum,52.57520317171023,13.41303374840936,Forum Pankow,52.57215140317362,13.41714728302819,Shopping Mall
467,Pankow Zentrum,52.57520317171023,13.41303374840936,ALDI NORD,52.57204178128823,13.417623865593056,Supermarket
468,Pankow Zentrum,52.57520317171023,13.41303374840936,Ristorante Pizzeria L'arte Bianca,52.571162102120994,13.40997632627354,Italian Restaurant
469,Blankenburg/Heinersdorf/Märchenland,52.5836459140117,13.46063717227142,H Mörderberg,52.58503154904238,13.460404297601565,Bus Stop
470,Schönholz/Wilhelmsruh/Rosenthal,52.58677847114489,13.376524236347798,Sindbad,52.58442569931593,13.375597385306454,Pub
471,Schönholz/Wilhelmsruh/Rosenthal,52.58677847114489,13.376524236347798,H Eisenblätterstraße,52.582999785566535,13.374588489532469,Bus Stop
472,Schönholz/Wilhelmsruh/Rosenthal,52.58677847114489,13.376524236347798,Bäckerei Thürmann,52.58826436196787,13.370177460304486,Bakery
473,Schönholz/Wilhelmsruh/Rosenthal,52.58677847114489,13.376524236347798,Domino's Pizza Berlin Pankow,52.59118529784894,13.376845519494282,Pizza Place
474,Mierendorffplatz,52.52761678111969,13.30615556376933,Café Friedrichs,52.52486589999999,13.3042568,Café
475,Mierendorffplatz,52.52761678111969,13.30615556376933,Hüco Stoffe,52.52845924653324,13.306524413804256,Fabric Shop
476,Mierendorffplatz,52.52761678111969,13.30615556376933,Lasergame Berlin - Hauptquartier,52.524097463922736,13.307422309473955,Laser Tag
477,Mierendorffplatz,52.52761678111969,13.30615556376933,Zafirah Lounge,52.52612897176138,13.303743302822113,Hookah Bar
478,Mierendorffplatz,52.52761678111969,13.30615556376933,REWE,52.52348579357938,13.306713835883556,Supermarket
479,Mierendorffplatz,52.52761678111969,13.30615556376933,Musik Z Cafe,52.524596398942094,13.302840483744465,Bar
480,Mierendorffplatz,52.52761678111969,13.30615556376933,Lidl,52.527743,13.3073871,Supermarket
481,Mierendorffplatz,52.52761678111969,13.30615556376933,EDEKA,52.52577369462599,13.301872759717963,Supermarket
482,Mierendorffplatz,52.52761678111969,13.30615556376933,Coffeemeer,52.52503328882538,13.303625971170897,Coffee Shop
483,Mierendorffplatz,52.52761678111969,13.30615556376933,Mierendorffplatz,52.52607838423332,13.30516219139099,Plaza
484,Mierendorffplatz,52.52761678111969,13.30615556376933,Timeless,52.52570773585907,13.311762702093581,Mexican Restaurant
485,Mierendorffplatz,52.52761678111969,13.30615556376933,Phan Gia,52.52553171048029,13.306076532937752,Asian Restaurant
486,Mierendorffplatz,52.52761678111969,13.30615556376933,Fressnapf,52.5235576,13.3093235,Pet Store
487,Mierendorffplatz,52.52761678111969,13.30615556376933,Sporthalle Charlottenburg,52.523570878468895,13.3054552830595,Gym
488,Mierendorffplatz,52.52761678111969,13.30615556376933,Assos,52.525824,13.307392,Fast Food Restaurant
489,Mierendorffplatz,52.52761678111969,13.30615556376933,Stern Bäckerei & Konditorei,52.525711301413445,13.310873021222065,Bakery
490,Mierendorffplatz,52.52761678111969,13.30615556376933,H Quedlinburger Straße,52.52381078609331,13.306111284936353,Bus Stop
491,Mierendorffplatz,52.52761678111969,13.30615556376933,U Jungfernheide,52.530621238293826,13.300752639770508,Metro Station
492,Mierendorffplatz,52.52761678111969,13.30615556376933,Aparotel Hotel Berlin,52.5261463839976,13.300893916484915,Hotel
493,Pankow Süd,52.56366921228924,13.419309868525806,Kissingen-Stadion,52.56580107509117,13.422862080027704,Soccer Field
494,Pankow Süd,52.56366921228924,13.419309868525806,Fitness unlimited,52.56095786458289,13.422270189765062,Gym / Fitness Center
495,Pankow Süd,52.56366921228924,13.419309868525806,Rossmann,52.561066,13.423484,Drugstore
496,Pankow Süd,52.56366921228924,13.419309868525806,REWE,52.5614138,13.4224983,Supermarket
497,Pankow Süd,52.56366921228924,13.419309868525806,EDEKA Kiezmarkt,52.56434304,13.42078609,Supermarket
498,Pankow Süd,52.56366921228924,13.419309868525806,Lidl,52.56367494644978,13.41230034828186,Supermarket
499,Pankow Süd,52.56366921228924,13.419309868525806,Leo E Pepe,52.563449,13.41948,Italian Restaurant
500,Pankow Süd,52.56366921228924,13.419309868525806,H Arnold-Zweig-Straße,52.56303622076121,13.421512027636949,Bus Stop
501,Pankow Süd,52.56366921228924,13.419309868525806,ALDI NORD,52.56135617763881,13.422330425908825,Supermarket
502,Pankow Süd,52.56366921228924,13.419309868525806,H Lohmestraße,52.56644295472066,13.41593915729455,Bus Stop
503,Pankow Süd,52.56366921228924,13.419309868525806,Johns Bäckerei & Konditorei,52.56718,13.419269,Bakery
504,Pankow Süd,52.56366921228924,13.419309868525806,H Elsa-Brändström-Str. / Neumannstr.,52.56032175428653,13.422201105183614,Bus Stop
505,Pankow Süd,52.56366921228924,13.419309868525806,Elsa Bäckerei & Café,52.55983120868525,13.418875002574906,Bakery
506,Pankow Süd,52.56366921228924,13.419309868525806,Restaurant Athena-Roma,52.5608262380688,13.423906467794685,Greek Restaurant
507,Pankow Süd,52.56366921228924,13.419309868525806,Bäckerei und Konditorei Thomas Wildschütz,52.56359875202179,13.412514925003052,Bakery
508,Weißensee Ost,52.558075323867676,13.474756001807483,Bunte Kuh,52.557292359977986,13.470194877181749,Recreation Center
509,Weißensee Ost,52.558075323867676,13.474756001807483,ECC Kunst & Atelierstadt,52.559843904296706,13.469716117598914,Art Gallery
510,Weißensee Ost,52.558075323867676,13.474756001807483,Zum Nudelholz,52.55586540985189,13.479664121859667,German Restaurant
511,Weißensee Ost,52.558075323867676,13.474756001807483,EDEKA Kitschun,52.55383942,13.47540358,Supermarket
512,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Cafe Kraft,52.551228,13.403916,Coffee Shop
513,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Omoni,52.54916084567979,13.408934562386694,Sushi Restaurant
514,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Blaumilchkanal,52.55137628328503,13.404216514363604,Bar
515,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Restorani Tbilisi,52.55181155867533,13.408228915591165,Caucasian Restaurant
516,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Unser Café,52.54999621071743,13.408094570407897,Café
517,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Kohlenquelle,52.5491948878409,13.40795265707412,Pub
518,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Bäckerei und Konditorei Siebert,52.55286319203129,13.408512700891807,Bakery
519,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Rhinoçéros,52.54815,13.40997,Bar
520,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,REWE,52.55074794435115,13.409915555464863,Supermarket
521,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Veganz,52.55085,13.408428,Grocery Store
522,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,La Buvette,52.547443980744625,13.409124612808228,Wine Bar
523,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Bar Salumeria Sigismondo,52.54885574142543,13.411567326359338,Coffee Shop
524,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Lola was here,52.55190000123299,13.410665714790376,Café
525,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Onkel Ho,52.54704441052437,13.40604622876056,Vietnamese Restaurant
526,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Wim Kaffee,52.54782110753511,13.409815194969818,Coffee Shop
527,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Schwesterherz,52.548961486588915,13.406254728118407,Café
528,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Song Nguu,52.54670539928432,13.405606068495455,Vietnamese Restaurant
529,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,La Lupa e l'orso,52.55214912752602,13.408402956529333,Italian Restaurant
530,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Sveda - Great Food & Drinks,52.547613,13.401106,Café
531,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,The Bird,52.546305,13.405921,Burger Joint
532,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,JOHN REED Women's Club,52.5509623,13.4134362,Gym / Fitness Center
533,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,moto,52.55222027763351,13.412878505330081,Bar
534,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Best Friends,52.54702109687461,13.405838231558581,Japanese Restaurant
535,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Asiaküche Phuoc,52.55129978077859,13.405170043818746,Vietnamese Restaurant
536,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Haus der Sinne,52.54913651862875,13.404115540552892,Theater
537,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Tapitas,52.547437,13.411143,Tapas Restaurant
538,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,dm-drogerie markt,52.550973,13.413431,Drugstore
539,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Café Frau Krüger,52.5483019673496,13.400737592221304,Café
540,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Arnimplatz,52.55367546440812,13.407206888364364,Park
541,Prenzlauer Berg Nordwest,52.550269252005094,13.406401035868779,Café Milchbart,52.552332131592664,13.411752938228044,Café
542,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,AtayaCaffe Vegan Restaurant,52.54724172849327,13.426902294158936,Vegetarian / Vegan Restaurant
543,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Agni,52.5492117638926,13.429127175015285,Indian Restaurant
544,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Orange Coffee,52.54719253091416,13.428360230863493,Café
545,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Lao Xiang,52.546011,13.427489,Chinese Restaurant
546,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Eckstern,52.54637854156583,13.433402108555219,Café
547,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Getränke Hoffmann,52.547793057567134,13.430528708003976,Food & Drink Shop
548,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Walid Speisemeisterei,52.547723,13.42335,German Restaurant
549,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Lidl,52.5465061096227,13.429544270038605,Supermarket
550,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,dm-drogerie markt,52.55058446405281,13.434062191697308,Drugstore
551,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Ehemaliges Stummfilmkino Delphi,52.55192765185302,13.431232230749847,Event Space
552,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Zaika,52.548138,13.422789,Indian Restaurant
553,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Mitte Meer,52.55169083217036,13.430069066424117,Gourmet Shop
554,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,BIO COMPANY,52.54405800456647,13.426940233644006,Organic Grocery
555,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,REWE,52.55085632321703,13.432392055225364,Supermarket
556,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Staatliche Ballettschule Berlin und Schule für Artistik,52.54561073556471,13.436036400149112,Dance Studio
557,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Nemo Mediterrane Feinkost und Bäckerei,52.55161030267242,13.430212706175862,Italian Restaurant
558,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Fressnapf,52.55105955240092,13.431549337254756,Pet Store
559,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,denn's biomarkt,52.55163152873565,13.430009233353125,Organic Grocery
560,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Carglass,52.55129801287667,13.431226015090942,Auto Garage
561,Prenzlauer Berg Nord,52.5477328890486,13.429988066743661,Bäckerei Backelfe,52.55203785724726,13.430269603154802,Bakery
562,Charlottenburg Nord,52.541066315304285,13.296857897621623,Waldhochseilgarten Jungfernheide,52.543000734285,13.290644018913769,Rock Climbing Spot
563,Charlottenburg Nord,52.541066315304285,13.296857897621623,Sommergarten am Wasserturm,52.54369352789482,13.290926170139885,Beer Garden
564,Charlottenburg Nord,52.541066315304285,13.296857897621623,NETTO,52.539886322271286,13.29615003388567,Supermarket
565,Charlottenburg Nord,52.541066315304285,13.296857897621623,Post Filiale,52.53938734509769,13.299353908210309,Post Office
566,Charlottenburg Nord,52.541066315304285,13.296857897621623,EDEKA Busack,52.53937071309805,13.299573819732196,Supermarket
567,Barstraße,52.485198755517494,13.314403380151296,Bahadur,52.48779080041393,13.319594974738457,Indian Restaurant
568,Barstraße,52.485198755517494,13.314403380151296,EVA Lichtspiele,52.48464151811313,13.320160541709342,Indie Movie Theater
569,Barstraße,52.485198755517494,13.314403380151296,Yoshioka,52.487989721940565,13.317926134259867,Japanese Restaurant
570,Barstraße,52.485198755517494,13.314403380151296,Tegernseer Tönnchen,52.486439541927645,13.31753238293806,Bavarian Restaurant
571,Barstraße,52.485198755517494,13.314403380151296,Back-Art 132,52.486433610055,13.321500226419456,Bakery
572,Barstraße,52.485198755517494,13.314403380151296,Istanbul Grill,52.486741701588656,13.320035683184551,Doner Restaurant
573,Barstraße,52.485198755517494,13.314403380151296,La Mia Toscana,52.48208670761737,13.31670713079665,Italian Restaurant
574,Barstraße,52.485198755517494,13.314403380151296,Aral Tankstelle,52.48411060739531,13.32050402993326,Gas Station
575,Barstraße,52.485198755517494,13.314403380151296,Monheim,52.48514046140478,13.320466553424968,Ice Cream Shop
576,Barstraße,52.485198755517494,13.314403380151296,Boulderworx,52.48688055342877,13.318214828154577,Climbing Gym
577,Barstraße,52.485198755517494,13.314403380151296,Tulum,52.4830587748448,13.320454716849786,Mexican Restaurant
578,Barstraße,52.485198755517494,13.314403380151296,enjoy hotel Berlin City Messe,52.4843407926377,13.308096955788326,Hotel
579,Barstraße,52.485198755517494,13.314403380151296,Ibis Berlin City West,52.48911863352239,13.316606958228704,Hotel
580,Barstraße,52.485198755517494,13.314403380151296,Stadtbad Wilmersdorf I,52.48098077283274,13.31439455529988,Hot Spring
581,Barstraße,52.485198755517494,13.314403380151296,Heidelberger Platz,52.48096205136068,13.312152292283908,Plaza
582,Barstraße,52.485198755517494,13.314403380151296,Bus Tour Thomas More,52.48409388037996,13.308222283399846,Moving Target
583,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Mensch Meier,52.53529166859128,13.452162767054602,Nightclub
584,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Anomalie,52.535529081233776,13.453080654144287,Nightclub
585,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Lasertag Berlin,52.53243547862091,13.453697461307456,Laser Tag
586,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Sportanlage Paul-Heyse-Straße,52.532513955470336,13.44820976257324,Soccer Field
587,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Velodrom,52.530934521253315,13.45100998878479,Stadium
588,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Kaufland,52.533476548793374,13.456580609767624,Big Box Store
589,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Lidl,52.53433480293345,13.445665687322617,Supermarket
590,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,BowlHouse,52.53625216466172,13.451098781364355,Bowling Alley
591,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,A.T.U Berlin - Prenzlauer Berg,52.533603,13.454247,Automotive Shop
592,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,Dörbandt Frauen-Fitness-Studio (Vital Ladys),52.5325226633842,13.453751580964894,Gym / Fitness Center
593,Prenzlauer Berg Ost,52.5345029082308,13.45232501411891,H Stedingerweg,52.538952754362086,13.451833946336354,Bus Stop
594,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Weinladen Schmidt,52.534699796594396,13.416316645041784,Wine Shop
595,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Zuhause,52.53333251564153,13.414803081061542,Deli / Bodega
596,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Le Belfort,52.533332,13.415582,Bistro
597,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,EastSeven Berlin Hostel,52.53346187395801,13.41054917570367,Hostel
598,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Baiz,52.536123460533155,13.412716185001498,Bar
599,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,MDC Cosmetic,52.53496545839637,13.4178760373489,Cosmetics Shop
600,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Kaffee Käthe,52.53390313900558,13.415436381121081,Café
601,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,HERMAN,52.5323916321789,13.412292397754532,Beer Bar
602,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Kollwitzplatz,52.536236,13.417045,Plaza
603,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Park am Wasserturm,52.53387144031121,13.418126106262207,Park
604,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Meierei,52.53414753443321,13.41566360662513,Breakfast Spot
605,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Lucky Leek,52.534924,13.416813,Vegetarian / Vegan Restaurant
606,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Ziervogels Kult-Curry,52.533101929527895,13.412688522627654,Currywurst Joint
607,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Baden im Wein,52.537881,13.411955,Wine Bar
608,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Scotch & Sofa,52.532728,13.414367,Cocktail Bar
609,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Wochenmarkt am Kollwitzplatz,52.53659933582729,13.418276309967041,Farmers Market
610,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Impala Coffee,52.53261870116041,13.412596625183308,Coffee Shop
611,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Lia's Kitchen,52.534462217003664,13.41596345669631,Vegetarian / Vegan Restaurant
612,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Wasserturm,52.53419122630572,13.418587446212769,Historic Site
613,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,The Bird Barbecue,52.53774902890648,13.411588377583156,American Restaurant
614,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Hausbar,52.534898,13.418957,Cocktail Bar
615,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,colecomp,52.53656700255133,13.416145878901526,Furniture / Home Store
616,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Umami,52.534477,13.419286,Vietnamese Restaurant
617,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Spielplatz am Wasserturm,52.533891019112495,13.418866395950317,Playground
618,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Dock 11,52.536545908552746,13.408585150976046,Indie Theater
619,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,MontRaw Restaurant,52.53186,13.415882,Israeli Restaurant
620,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Pasternak,52.53465906029785,13.418682027809362,Russian Restaurant
621,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Süßfein,52.53547083637748,13.419507229773444,Ice Cream Shop
622,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Betty'n Caty,52.534872,13.418119,Breakfast Spot
623,Prenzlauer Berg Südwest,52.53491071810501,13.413832817071741,Zula Hummus Café,52.53753561268995,13.417467407408422,Israeli Restaurant
624,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Gilgamesch,52.5347556968551,13.431398049907218,Middle Eastern Restaurant
625,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Duc Anh,52.53336652408397,13.428694547588124,Vietnamese Restaurant
626,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Zia,52.53430868773753,13.425920851703061,Pizza Place
627,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Jubel,52.5325273943382,13.430677683140182,Pastry Shop
628,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,boesner,52.5328644,13.4259908,Arts & Crafts Store
629,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Sorsi e Morsi,52.5346405502197,13.424978739344986,Wine Bar
630,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Banh Xeo Saigon,52.53417066026806,13.430935861086638,Vietnamese Restaurant
631,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Enzo Sushi Bar,52.534618,13.425019,Sushi Restaurant
632,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Omelegg,52.534741872751745,13.425807952880858,Breakfast Spot
633,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,La Criolla Empanadas,52.534793388813846,13.424606792515412,Empanada Restaurant
634,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Burgers Burgers,52.533541,13.430525,Burger Joint
635,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Rosa Canina,52.53255311427469,13.430705666542053,Ice Cream Shop
636,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,100 Brote,52.532895711893815,13.42969720890722,Bakery
637,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Weinberg,52.53269995948009,13.424021601676941,Wine Bar
638,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Gasthaus Alt Wien,52.531547401763,13.432681681156769,Austrian Restaurant
639,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Cinta Café,52.531767620993975,13.432184738568806,Breakfast Spot
640,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Musikbrauerei,52.53074758083102,13.428737913119635,Music Venue
641,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Café Fruchtbar,52.53175934726176,13.432423635226234,Juice Bar
642,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Early Birds,52.53204626343468,13.42362354934389,Ice Cream Shop
643,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Satt & Glücklich,52.53280634593438,13.430134825562302,Deli / Bodega
644,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Muse,52.532938701483936,13.423114057701246,American Restaurant
645,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Le Flaneur,52.531665461121854,13.427539670955786,Wine Shop
646,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,BUCHBOX!,52.532971415516364,13.42961571084053,Bookstore
647,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Dream Baby Dream,52.53110323624463,13.426671624183653,Cocktail Bar
648,Prenzlauer Berg Süd,52.53408782988755,13.42881053391506,Taleh Thai,52.530625768342205,13.431700968683776,Thai Restaurant
