id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,Neighbourhood,property_type,room_type,accommodates,bathrooms,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,summary_length,description_length,neighborhood_overview_length,host_verifications_count,FB_verification,email_verification,phone_verification,host_days_active,shower_necessities,tv,smoke_detector,pets_allowed,child_friendly,coffee_machine,kitchen_basics,white_goods,elevator,fire_protection,parking,host_greeting,long_term_stays,smoking_allowed,nature_and_views,bedroom_necessities,time_since_first_review,time_since_last_review,occupancy_last_year,Bakery,Bar,Cafe,Restaurant,Supermarket,price,LTV,LTV_potential
2338603,within a few hours,100%,0.0,2,1.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,2,1.0,Real Bed,300,75,2,10,150,360,5,80-94/100,10/10,9/10,10/10,10/10,10/10,0-8/10,0,strict_14_with_grace_period,2,372,1000,384,5,0,1,1,2181,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2-3 years,6-12 months,0.6493150684931507,0,5,2,7,0,43.0,27.92054794520548,Mid
315533,unknown,unknown,1.0,1,1.0,Schöneberg-Süd,Apartment,Entire home/apt,2,1.0,Real Bed,0,50,1,30,60,1124,44,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,0,750,0,5,1,1,1,2741,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,0.5178082191780822,0,1,2,10,3,54.0,27.96164383561644,Mid
6867552,unknown,unknown,0.0,1,0.0,Frankfurter Allee Nord,Apartment,Entire home/apt,3,1.0,Real Bed,200,0,1,0,10,23,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1,192,1000,310,2,0,1,1,1496,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,5,2,11,0,28.0,28.0,Mid
10876634,unknown,unknown,0.0,1,1.0,Frankfurter Allee Nord,Apartment,Private room,2,1.0,Real Bed,100,15,1,0,2,1125,10,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,1,flexible,1,467,1000,0,5,1,1,1,1452,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,0,5,2,11,0,28.0,28.0,Mid
21827866,unknown,unknown,0.0,1,0.0,Karlshorst,Apartment,Entire home/apt,2,1.0,Real Bed,150,4,1,0,2,1125,5,0-79/100,9/10,0-8/10,9/10,9/10,0-8/10,9/10,1,moderate,1,462,1000,198,8,1,1,1,848,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,1,1,2,7,2,28.0,28.0,Mid
15049838,within a few hours,100%,0.0,1,1.0,Reuterstraße,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,3,1125,11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,495,869,57,4,0,1,1,1236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,1,9,5,8,0,28.0,28.0,Mid
10854813,unknown,unknown,0.0,1,1.0,Frankfurter Allee Süd FK,Apartment,Private room,2,1.0,Real Bed,0,15,1,10,1,1125,3,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1,223,1000,98,5,1,1,1,2664,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,1,6,4,5,0,28.0,28.0,Mid
12041415,unknown,unknown,0.0,1,0.0,Schöneberg-Nord,Apartment,Private room,2,1.0,Real Bed,0,0,1,0,2,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,250,393,152,2,0,1,1,2114,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,1,4,5,11,0,28.0,28.0,Mid
19764616,unknown,unknown,0.0,1,1.0,Moabit West,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,22,7,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1,497,497,0,4,0,1,1,1635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1-2 years,1+ year,1.0,1,2,4,9,2,28.0,28.0,Mid
4241595,within an hour,100%,1.0,3,1.0,Schillerpromenade,Apartment,Private room,2,1.0,Real Bed,100,10,1,15,1,7,1,95-100/100,10/10,10/10,10/10,10/10,0-8/10,10/10,0,moderate,3,234,697,0,6,0,1,1,1809,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,0,8,2,9,0,28.0,28.0,Mid
18067321,unknown,unknown,0.0,1,1.0,Südliche Friedrichstadt,Apartment,Private room,2,1.0,Real Bed,100,0,1,8,11,1125,4,80-94/100,10/10,9/10,10/10,9/10,9/10,10/10,0,moderate,1,271,1000,235,6,1,2,1,2351,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1-2 years,6-12 months,1.0,0,1,2,12,0,28.0,28.0,Mid
21105300,unknown,unknown,0.0,3,1.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,5,1,0,1,1125,1,95-100/100,10/10,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0,flexible,2,484,484,0,5,0,1,1,2124,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1-2 years,1+ year,1.0,2,3,7,8,1,28.0,28.0,Mid
16601440,unknown,unknown,0.0,1,1.0,Alt  Treptow,Apartment,Private room,1,1.0,Real Bed,0,0,1,5,2,1125,22,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,248,1000,210,5,0,1,1,1760,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,2,0,3,6,0,28.0,28.0,Mid
20449106,within a day,100%,0.0,2,0.0,südliche Luisenstadt,Apartment,Private room,2,1.0,Real Bed,0,0,1,0,4,5,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,2,466,466,0,7,0,1,1,713,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,0,5,7,7,0,28.0,28.0,Mid
4510046,within a few hours,100%,0.0,2,1.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,10,1,10,10,1125,27,95-100/100,10/10,9/10,9/10,9/10,9/10,10/10,0,moderate,2,351,311,136,6,1,1,1,2734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4+ years,2-6 months,1.0,2,3,7,8,1,28.0,28.0,Mid
15516740,within a few hours,100%,1.0,1,1.0,Tempelhofer Vorstadt,Apartment,Private room,2,1.0,Real Bed,0,20,1,12,2,10,13,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,497,1000,157,6,1,1,1,2553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.6383561643835616,0,6,4,12,0,44.0,28.08767123287671,Mid
899264,within a few hours,100%,0.0,2,1.0,Schöneberg-Süd,Apartment,Private room,1,1.0,Real Bed,0,25,1,0,2,8,3,95-100/100,9/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,2,290,1000,0,4,0,2,1,2826,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,1+ year,0.7397260273972603,0,1,2,10,3,38.0,28.109589041095894,Mid
26252516,unknown,unknown,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Private room,1,1.5,Real Bed,0,0,1,10,3,1125,6,95-100/100,9/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,447,1000,0,2,0,1,1,1416,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.9068493150684932,0,6,4,12,0,31.0,28.11232876712329,Mid
5080741,within a day,100%,0.0,2,0.0,Schöneberg-Nord,Apartment,Entire home/apt,2,1.0,Real Bed,0,15,1,12,6,1125,13,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,moderate,2,461,1000,153,5,0,1,1,2126,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,0.4849315068493151,1,4,5,11,0,58.0,28.126027397260273,Mid
18590827,within an hour,100%,0.0,1,1.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,0,1,0,8,45,7,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,moderate,1,455,849,194,4,0,1,1,1814,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1-2 years,2-6 months,0.6575342465753424,2,3,7,8,1,42.8,28.142465753424656,Mid
22915044,within a few hours,100%,0.0,1,0.0,Schöneberg-Nord,Apartment,Entire home/apt,2,1.0,Real Bed,300,50,1,0,25,180,3,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1,336,1000,236,2,0,1,1,1575,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1-2 years,2-6 months,0.5123287671232877,1,4,5,11,0,55.0,28.178082191780824,Mid
1111145,unknown,unknown,0.0,7,0.0,Brunnenstr. Süd,Other,Entire home/apt,3,1.0,Real Bed,0,0,2,20,3,365,112,80-94/100,9/10,9/10,9/10,9/10,10/10,9/10,1,strict_14_with_grace_period,7,39,633,0,5,0,1,1,2277,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4+ years,2-6 months,0.28219178082191776,0,3,3,6,1,100.0,28.219178082191775,Mid
14914583,unknown,unknown,0.0,1,1.0,Wedding Zentrum,Other,Private room,1,1.0,Real Bed,200,30,1,13,3,30,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,497,497,0,5,0,1,1,2246,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.7068493150684931,1,6,3,7,2,40.0,28.273972602739725,Mid
446975,within a few hours,100%,1.0,1,0.0,Helmholtzplatz,Apartment,Entire home/apt,2,1.0,Real Bed,0,15,1,18,2,21,141,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,248,1000,0,2,0,1,1,2643,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4+ years,2-6 months,0.589041095890411,1,3,5,8,0,48.0,28.273972602739725,Mid
6532855,within a few hours,50-89%,1.0,1,1.0,Rixdorf,Apartment,Private room,2,1.0,Pull-out Sofa,0,5,1,10,3,1125,41,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,1,179,561,137,4,0,1,1,1518,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2-3 years,2-6 months,0.8082191780821918,2,3,7,8,1,35.0,28.28767123287671,Mid
28351208,within an hour,100%,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,2,1125,8,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1,480,480,0,2,0,1,1,2213,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.3726027397260274,0,6,4,12,0,76.0,28.317808219178083,Mid
7524198,unknown,unknown,0.0,1,1.0,Schöneberg-Süd,Apartment,Private room,2,1.0,Real Bed,500,50,1,15,7,1125,5,80-94/100,10/10,0-8/10,10/10,10/10,9/10,9/10,0,moderate,1,403,1000,0,5,1,1,1,2592,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2-3 years,6-12 months,0.9452054794520548,0,1,2,10,3,30.0,28.356164383561644,Mid
6501445,within a day,100%,0.0,1,1.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,0,15,1,20,20,60,19,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,moderate,1,470,1000,559,6,0,2,1,3146,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2-3 years,6-12 months,0.6301369863013699,1,5,8,8,2,45.0,28.356164383561648,Mid
9873256,within a day,50-89%,0.0,1,1.0,Schöneberg-Nord,Apartment,Entire home/apt,2,1.0,Real Bed,800,30,1,0,12,1124,16,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0,flexible,1,285,316,0,4,0,1,1,1321,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2-3 years,1+ year,0.3616438356164383,1,4,5,11,0,78.42918454935622,28.363431124698685,Mid
27898168,within a day,50-89%,0.0,1,1.0,Tempelhofer Vorstadt,Apartment,Private room,2,1.0,Real Bed,0,10,1,5,2,28,10,95-100/100,10/10,0-8/10,10/10,10/10,10/10,10/10,0,flexible,1,0,0,0,5,1,1,1,2479,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6-12 months,2-6 months,0.947945205479452,0,6,4,12,0,30.0,28.43835616438356,Mid
23748559,within an hour,100%,0.0,1,0.0,Alt  Treptow,Apartment,Entire home/apt,2,1.0,Real Bed,0,20,1,0,1,20,1,95-100/100,10/10,0-8/10,10/10,0-8/10,10/10,10/10,0,flexible,1,151,151,0,7,0,1,1,1468,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.947945205479452,2,0,3,6,0,30.0,28.43835616438356,Mid
18469669,unknown,unknown,0.0,1,1.0,Südliche Friedrichstadt,Apartment,Private room,1,1.0,Real Bed,0,10,1,0,1,1125,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,219,219,0,4,0,1,1,1979,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.9506849315068492,0,1,2,12,0,30.0,28.520547945205475,Mid
25766407,within an hour,100%,0.0,1,0.0,Rixdorf,Apartment,Private room,1,1.0,Real Bed,250,20,1,0,1,10,17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,489,1000,307,4,0,1,1,2665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.5205479452054795,2,3,7,8,1,55.0,28.630136986301373,Mid
9141729,within a day,100%,0.0,1,1.0,Moabit West,Apartment,Private room,3,1.0,Real Bed,0,7,2,10,1,1125,32,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,0,1000,192,6,0,1,1,1811,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.8958904109589041,1,2,4,9,2,32.0,28.66849315068493,Mid
13669175,within an hour,100%,1.0,1,0.0,Schillerpromenade,Apartment,Private room,2,1.0,Real Bed,0,20,1,10,2,35,57,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,433,961,84,5,0,1,1,1123,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2-3 years,2-6 months,0.7178082191780821,0,8,2,9,0,40.0,28.712328767123285,Mid
1661023,within an hour,100%,0.0,1,1.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,100,7,1,15,3,60,16,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1,376,1000,740,4,0,1,1,2139,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,0.5863013698630137,1,5,8,8,2,49.0,28.728767123287675,Mid
3256097,unknown,unknown,0.0,6,1.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,2,1.0,Real Bed,400,35,2,10,3,120,83,80-94/100,10/10,10/10,9/10,10/10,10/10,9/10,1,strict_14_with_grace_period,5,190,1000,327,4,0,2,1,2478,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2-3 years,2-6 months,0.4794520547945206,0,6,4,12,0,60.0,28.767123287671236,Mid
15949677,unknown,unknown,0.0,1,0.0,Reuterstraße,Apartment,Entire home/apt,3,1.0,Real Bed,0,0,1,0,14,1125,8,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1,426,803,0,2,0,1,1,980,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2-3 years,6-12 months,1.0,1,9,5,8,0,29.0,29.0,Mid
20498535,unknown,unknown,1.0,1,1.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,0,15,1,0,1,10,22,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1,269,538,0,6,1,1,1,1467,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1-2 years,1+ year,1.0,1,5,8,8,2,29.0,29.0,Mid
8679020,unknown,unknown,0.0,2,1.0,Neuköllner Mitte/Zentrum,Apartment,Private room,1,1.0,Real Bed,0,20,1,15,3,1125,6,95-100/100,10/10,10/10,10/10,10/10,0-8/10,10/10,0,moderate,2,239,1000,132,4,0,1,1,1436,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2-3 years,1+ year,1.0,0,6,5,9,0,29.0,29.0,Mid
6211752,unknown,unknown,0.0,2,1.0,Schöneberg-Süd,Apartment,Private room,2,1.5,Real Bed,0,0,1,15,2,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,2,254,1000,443,4,0,1,1,1544,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2-3 years,1+ year,1.0,0,1,2,10,3,29.0,29.0,Mid
11790473,unknown,unknown,0.0,1,0.0,Reuterstraße,Apartment,Private room,2,1.0,Real Bed,86,10,1,4,10,1125,5,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1,233,274,0,3,1,1,1,1225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,1,9,5,8,0,29.0,29.0,Mid
24292419,within an hour,100%,0.0,2,0.0,Tempelhofer Vorstadt,Apartment,Private room,2,1.0,Real Bed,0,0,1,8,1,1125,7,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,moderate,1,309,438,128,7,0,1,1,2206,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,1.0,0,6,4,12,0,29.0,29.0,Mid
1258253,unknown,unknown,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,2,1.0,Real Bed,300,0,1,10,4,300,25,95-100/100,10/10,9/10,9/10,10/10,9/10,10/10,0,moderate,1,246,1000,0,2,0,1,1,2231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,1,5,8,8,2,29.0,29.0,Mid
21688555,unknown,unknown,0.0,1,1.0,nördliche Luisenstadt,Apartment,Private room,2,1.0,Real Bed,0,10,1,10,2,14,7,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,479,479,0,6,0,1,1,1854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,2,4,1,9,0,29.0,29.0,Mid
23406987,unknown,unknown,0.0,1,1.0,Rixdorf,Apartment,Private room,1,1.0,Real Bed,0,0,1,0,3,7,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,346,346,0,5,1,1,1,2478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,2,3,7,8,1,29.0,29.0,Mid
17004576,unknown,unknown,0.0,1,0.0,Frankfurter Allee Nord,Apartment,Private room,2,1.0,Real Bed,0,20,1,0,4,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,483,1000,602,2,0,1,1,1549,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1-2 years,1+ year,1.0,0,5,2,11,0,29.0,29.0,Mid
21607272,unknown,unknown,0.0,1,1.0,Wiesbadener Straße,Apartment,Entire home/apt,2,1.0,Real Bed,100,10,1,0,6,1125,2,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,278,1000,0,5,1,1,1,2512,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,0,1,1,5,2,29.0,29.0,Mid
20159199,within a few hours,100%,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Private room,2,1.0,Real Bed,0,18,1,15,2,10,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,342,849,0,2,0,1,1,720,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1-2 years,1+ year,1.0,0,6,4,12,0,29.0,29.0,Mid
12079636,unknown,unknown,0.0,1,0.0,nördliche Luisenstadt,Apartment,Entire home/apt,1,1.0,Real Bed,200,0,1,25,3,1125,4,80-94/100,10/10,10/10,10/10,9/10,10/10,10/10,0,moderate,1,250,1000,217,2,0,1,1,1216,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,2,4,1,9,0,29.0,29.0,Mid
10098682,within an hour,100%,0.0,2,1.0,Rixdorf,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,1,1125,1,95-100/100,10/10,10/10,10/10,10/10,0-8/10,10/10,0,flexible,2,224,421,0,5,0,1,1,1556,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,2,3,7,8,1,29.0,29.0,Mid
9272162,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,0,10,1,10,3,14,11,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,flexible,1,249,1000,589,4,0,1,1,1674,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2-3 years,6-12 months,1.0,1,5,8,8,2,29.0,29.0,Mid
19329921,within an hour,100%,0.0,2,0.0,Tempelhofer Vorstadt,Apartment,Private room,2,1.0,Real Bed,1000,25,1,0,2,30,14,80-94/100,10/10,9/10,9/10,10/10,10/10,9/10,0,moderate,2,82,40,196,3,0,2,1,2588,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1-2 years,2-6 months,1.0,0,6,4,12,0,29.0,29.0,Mid
11904018,unknown,unknown,0.0,1,1.0,Neuköllner Mitte/Zentrum,Apartment,Private room,1,1.0,Pull-out Sofa,0,15,1,0,2,30,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1,377,377,0,5,0,1,1,1576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.9835616438356164,0,6,5,9,0,29.5,29.015068493150682,Mid
14234215,a few days or more,0-49%,0.0,2,1.0,Wedding Zentrum,Apartment,Private room,2,1.0,Real Bed,0,0,1,10,2,1125,10,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,0,moderate,2,390,390,0,4,0,1,1,1443,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2-3 years,6-12 months,0.8301369863013699,1,6,3,7,2,35.0,29.054794520547947,Mid
16670084,within an hour,100%,1.0,1,1.0,Prenzlauer Berg Südwest,Apartment,Private room,1,1.0,Real Bed,0,5,1,25,1,1125,84,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,317,570,0,6,0,2,1,2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.7671232876712328,0,5,2,7,0,38.0,29.15068493150685,Mid
17807926,within a day,50-89%,0.0,1,1.0,Prenzlauer Berg Südwest,Apartment,Private room,2,1.0,Real Bed,0,30,1,0,2,1125,29,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,421,1000,0,4,0,1,1,2711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,0.5835616438356164,0,5,2,7,0,50.0,29.178082191780817,Mid
26861573,unknown,unknown,0.0,7,0.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,4,1.0,Real Bed,200,0,1,0,4,1125,2,0-79/100,9/10,10/10,9/10,10/10,10/10,10/10,0,moderate,7,182,888,0,2,0,1,1,2797,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6-12 months,2-6 months,0.2657534246575343,0,5,2,7,0,110.0,29.232876712328775,Mid
