id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,Neighbourhood,property_type,room_type,accommodates,bathrooms,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,summary_length,description_length,neighborhood_overview_length,host_verifications_count,FB_verification,email_verification,phone_verification,host_days_active,shower_necessities,tv,smoke_detector,pets_allowed,child_friendly,coffee_machine,kitchen_basics,white_goods,elevator,fire_protection,parking,host_greeting,long_term_stays,smoking_allowed,nature_and_views,bedroom_necessities,time_since_first_review,time_since_last_review,occupancy_last_year,Bakery,Bar,Cafe,Restaurant,Supermarket,price,LTV,LTV_potential
27250728,unknown,unknown,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Private room,3,1.5,Real Bed,0,0,2,15,4,10,3,95-100/100,9/10,0-8/10,9/10,9/10,10/10,9/10,0,flexible,1,426,631,0,1,0,1,1,360,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6-12 months,6-12 months,0.7726027397260273,0,6,4,12,0,39.0,30.131506849315066,Mid
23609067,within a few hours,100%,0.0,1,0.0,Brunnenstr. Süd,Apartment,Entire home/apt,3,1.0,Real Bed,0,50,2,40,3,90,14,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,475,1000,289,1,0,1,1,504,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6-12 months,2-6 months,0.3013698630136986,0,3,3,6,1,100.0,30.136986301369863,Mid
22159279,within an hour,50-89%,0.0,2,1.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,35,1,25,2,1125,16,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,2,108,1000,0,4,0,1,1,1945,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1-2 years,2-6 months,0.9287671232876712,2,3,7,8,1,32.5,30.184931506849313,Mid
23156304,within an hour,100%,1.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,0,20,1,10,2,7,30,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,456,1000,116,2,0,1,1,2551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1-2 years,2-6 months,0.7945205479452055,1,5,8,8,2,38.0,30.19178082191781,Mid
25571216,unknown,unknown,1.0,2,0.0,Reuterstraße,Apartment,Private room,2,1.0,Real Bed,0,30,1,10,1,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,2,483,483,0,2,0,1,1,1062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.7753424657534247,1,9,5,8,0,39.0,30.238356164383564,Mid
14479188,unknown,unknown,0.0,1,0.0,Rixdorf,Apartment,Private room,3,1.0,Real Bed,90,20,1,20,2,20,20,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1,429,1000,645,3,1,1,1,1288,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,0.6575342465753424,2,3,7,8,1,46.28,30.43068493150685,Mid
15064358,within an hour,100%,0.0,1,1.0,Frankfurter Allee Süd FK,Apartment,Private room,4,1.0,Real Bed,300,16,1,18,2,20,41,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,486,1000,0,4,0,1,1,1273,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2-3 years,2-6 months,0.9506849315068492,1,6,4,5,0,32.166666666666664,30.580365296803645,Mid
22415,within a few hours,50-89%,1.0,2,1.0,südliche Luisenstadt,Apartment,Entire home/apt,4,1.0,Real Bed,300,50,2,25,3,30,61,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,2,78,1000,0,5,0,1,1,3431,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,0.2958904109589041,0,5,7,7,0,103.4046692607004,30.5964500826182,Mid
14663108,unknown,unknown,0.0,1,0.0,Schöneberg-Nord,Apartment,Entire home/apt,4,1.0,Real Bed,250,200,2,15,60,1125,10,95-100/100,9/10,10/10,10/10,9/10,10/10,10/10,1,moderate,1,310,310,0,2,0,1,1,2458,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.3972602739726028,1,4,5,11,0,77.38181818181819,30.740722291407227,Mid
2560244,within a day,100%,0.0,1,0.0,Helmholtzplatz,Apartment,Entire home/apt,4,1.0,Real Bed,500,70,2,6,70,1125,15,80-94/100,10/10,9/10,0-8/10,0-8/10,10/10,9/10,0,strict_14_with_grace_period,1,246,1000,396,2,0,1,1,2097,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4+ years,6-12 months,0.7150684931506851,1,3,5,8,0,43.0,30.74794520547946,Mid
26523630,within a day,100%,0.0,2,1.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,16,2,0,2,1125,2,95-100/100,10/10,10/10,10/10,9/10,9/10,9/10,0,moderate,1,416,1000,0,5,0,1,1,1757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6-12 months,6-12 months,0.9095890410958904,2,3,7,8,1,34.0,30.926027397260274,Mid
26744452,unknown,unknown,0.0,1,0.0,Frankfurter Allee Nord,Apartment,Private room,2,1.0,Real Bed,0,6,2,15,4,1125,3,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,470,1000,0,5,0,1,1,1519,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,1.0,0,5,2,11,0,31.0,31.0,Mid
6670861,unknown,unknown,0.0,1,1.0,Schillerpromenade,Apartment,Entire home/apt,4,1.0,Real Bed,0,30,2,15,13,1125,14,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,238,569,32,4,0,1,1,1509,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,0,8,2,9,0,31.0,31.0,Mid
7338874,within a day,50-89%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,2,0.5,Pull-out Sofa,0,0,1,28,3,7,8,80-94/100,10/10,0-8/10,10/10,10/10,10/10,9/10,0,flexible,1,469,550,0,3,1,1,1,1912,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,6-12 months,0.9589041095890412,1,5,8,8,2,32.333333333333336,31.004566210045667,Mid
21645973,unknown,unknown,0.0,1,0.0,südliche Luisenstadt,Apartment,Private room,1,1.0,Real Bed,0,8,1,19,1,1125,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,135,135,451,4,0,1,1,1451,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.6465753424657534,0,5,7,7,0,48.0,31.035616438356165,Mid
22644289,within a few hours,100%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Private room,3,1.0,Real Bed,100,30,1,20,1,30,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,499,1000,428,5,0,1,1,2237,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0-6 months,2-6 months,0.7972602739726027,1,5,8,8,2,39.0,31.093150684931505,Mid
14118554,unknown,unknown,1.0,1,0.0,Schöneberg-Nord,Apartment,Entire home/apt,2,1.0,Real Bed,0,50,1,20,1,365,22,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,1,moderate,1,495,731,0,2,0,1,1,1095,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.452054794520548,1,4,5,11,0,69.0,31.19178082191781,Mid
22802717,within an hour,100%,1.0,1,0.0,Kurfürstendamm,Other,Private room,1,1.0,Real Bed,100,9,1,19,1,2,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,446,1000,188,1,0,1,1,578,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.947945205479452,0,1,5,15,0,33.0,31.28219178082192,Mid
13856415,unknown,unknown,0.0,2,0.0,Prenzlauer Berg Nordwest,Apartment,Private room,1,1.0,Real Bed,200,50,1,25,3,300,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,2,207,1000,1000,7,0,1,1,1167,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6-12 months,2-6 months,0.5835616438356164,1,5,8,8,2,53.78947368421053,31.38947368421052,Mid
21783197,within an hour,100%,1.0,1,0.0,Reuterstraße,Apartment,Private room,4,1.0,Real Bed,100,15,1,15,3,1125,38,95-100/100,10/10,9/10,9/10,9/10,9/10,9/10,1,flexible,1,306,1000,244,1,0,0,1,614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,6-12 months,0.8657534246575342,1,9,5,8,0,36.38775510204081,31.502823595191497,Mid
27654864,within an hour,100%,0.0,1,0.0,Frankfurter Allee Süd FK,Apartment,Private room,2,1.0,Real Bed,0,10,2,0,3,14,2,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,492,971,0,3,0,1,1,1772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6-12 months,6-12 months,0.8191780821917808,1,6,4,5,0,38.46969696969697,31.513532586135323,Mid
19996415,within a few hours,100%,0.0,1,1.0,Helmholtzplatz,Apartment,Entire home/apt,2,1.0,Real Bed,400,50,2,30,28,90,8,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,228,1000,804,6,0,1,1,1810,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1-2 years,6-12 months,0.5287671232876712,1,3,5,8,0,59.80813953488372,31.6245778910481,Mid
21835452,unknown,unknown,1.0,1,0.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,4,1.0,Real Bed,0,0,3,20,4,50,26,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,252,428,0,2,0,1,1,623,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1-2 years,2-6 months,0.2465753424657534,0,5,2,7,0,128.27272727272728,31.628891656288918,Mid
15641244,within a few hours,100%,0.0,1,0.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,15,1,15,1,31,9,80-94/100,10/10,10/10,10/10,9/10,10/10,9/10,0,moderate,1,491,504,0,2,0,1,1,2124,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2-3 years,6-12 months,0.9890410958904108,2,3,7,8,1,32.0,31.649315068493145,Mid
23746896,within a few hours,100%,0.0,2,1.0,Prenzlauer Berg Nordwest,Other,Private room,2,1.0,Real Bed,0,0,1,0,3,30,1,95-100/100,10/10,10/10,0-8/10,10/10,10/10,10/10,0,moderate,1,494,1000,293,5,0,1,1,1467,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.9068493150684932,1,5,8,8,2,35.0,31.73972602739726,Mid
27534731,a few days or more,0-49%,0.0,1,0.0,Schöneberg-Nord,Apartment,Private room,2,1.5,Real Bed,0,5,1,0,2,3,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,304,304,0,2,0,1,1,1810,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.9068493150684932,1,4,5,11,0,35.0,31.73972602739726,Mid
2862921,unknown,unknown,0.0,1,0.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,3,1.0,Real Bed,0,30,2,15,12,23,2,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,460,974,0,7,0,1,1,2575,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1-2 years,6-12 months,0.8191780821917808,1,6,4,5,0,39.0,31.94794520547945,Mid
18234476,unknown,unknown,0.0,1,0.0,Rixdorf,Apartment,Entire home/apt,2,1.0,Real Bed,500,0,1,5,20,1125,2,80-94/100,10/10,0-8/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,380,903,0,3,1,1,1,1503,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,2,3,7,8,1,32.0,32.0,Mid
21562625,within an hour,100%,0.0,1,0.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,10,2,10,3,14,3,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1,418,1000,324,7,0,1,1,1693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6-12 months,6-12 months,1.0,2,3,7,8,1,32.0,32.0,Mid
4546217,unknown,unknown,0.0,1,0.0,Schillerpromenade,Apartment,Entire home/apt,2,1.0,Real Bed,0,49,2,25,2,20,2,0-79/100,0-8/10,0-8/10,0-8/10,10/10,10/10,0-8/10,0,strict_14_with_grace_period,1,250,733,116,7,0,1,1,1717,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,0,8,2,9,0,32.0,32.0,Mid
18555040,within a few hours,100%,1.0,1,1.0,Frankfurter Allee Süd FK,Apartment,Private room,3,1.0,Real Bed,100,19,2,20,6,60,51,95-100/100,10/10,9/10,9/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1,434,1000,0,4,0,1,1,2245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1-2 years,6-12 months,0.9424657534246575,1,6,4,5,0,34.0,32.04383561643836,Mid
19500626,within a day,0-49%,0.0,1,0.0,südliche Luisenstadt,Apartment,Private room,3,1.0,Real Bed,0,30,1,30,2,21,4,95-100/100,9/10,9/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1,186,186,0,2,0,1,1,1471,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1-2 years,6-12 months,0.5342465753424658,0,5,7,7,0,60.0,32.054794520547944,Mid
28853889,within an hour,100%,0.0,1,0.0,Prenzlauer Berg Süd,Apartment,Private room,2,1.0,Real Bed,1000,25,1,15,7,30,1,95-100/100,10/10,10/10,10/10,0-8/10,10/10,10/10,1,moderate,1,466,1000,158,4,0,1,1,1422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,2-6 months,0.9178082191780822,1,7,1,8,0,35.0,32.12328767123288,Mid
22075646,within an hour,100%,1.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,1000,0,1,10,2,1125,28,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,497,898,112,1,0,1,1,1937,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1-2 years,2-6 months,0.5452054794520548,1,5,8,8,2,59.0,32.16712328767123,Mid
23468111,unknown,unknown,0.0,1,0.0,Rixdorf,Apartment,Entire home/apt,1,1.0,Real Bed,500,56,1,0,1,60,1,95-100/100,10/10,10/10,0-8/10,10/10,0-8/10,10/10,0,flexible,1,478,478,0,1,0,1,1,512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,0.9205479452054794,2,3,7,8,1,35.0,32.21917808219178,Mid
25968912,within a few hours,100%,0.0,2,0.0,Neuköllner Mitte/Zentrum,Apartment,Entire home/apt,4,1.0,Real Bed,0,15,1,0,5,1125,5,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,moderate,2,343,343,0,2,0,1,1,911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.4602739726027397,0,6,5,9,0,70.0,32.21917808219178,Mid
28780184,unknown,unknown,0.0,1,0.0,Neuköllner Mitte/Zentrum,Apartment,Private room,3,1.0,Real Bed,0,10,2,20,1,10,4,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,485,1000,366,6,0,1,1,2072,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6-12 months,2-6 months,0.8273972602739725,0,6,5,9,0,39.0,32.26849315068493,Mid
5639849,unknown,unknown,0.0,1,0.0,Reuterstraße,Apartment,Entire home/apt,4,1.0,Real Bed,300,35,1,0,2,1125,22,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,0,396,0,2,0,1,1,2186,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,0.3397260273972603,1,9,5,8,0,95.0,32.27397260273973,Mid
27010298,unknown,unknown,0.0,1,0.0,Moabit West,Apartment,Entire home/apt,2,1.0,Real Bed,0,15,1,20,1,1125,8,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,flexible,1,270,1000,245,3,1,1,1,1077,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6-12 months,2-6 months,0.6164383561643836,1,2,4,9,2,52.835714285714296,32.56996086105676,Mid
28181580,within an hour,100%,0.0,1,0.0,nördliche Luisenstadt,Apartment,Private room,4,1.0,Real Bed,0,20,3,10,2,1125,5,80-94/100,10/10,0-8/10,10/10,10/10,10/10,0-8/10,1,flexible,1,497,497,0,1,0,1,1,1696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.8136986301369863,2,4,1,9,0,40.4264705882353,32.894963738920225,Mid
23956546,within an hour,100%,1.0,2,0.0,Rixdorf,Apartment,Private room,3,1.0,Real Bed,500,10,1,8,4,1124,11,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,401,1000,829,4,0,1,1,485,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1-2 years,6-12 months,0.9835616438356164,2,3,7,8,1,33.5,32.94931506849315,Mid
10520393,within a few hours,100%,0.0,1,0.0,Prenzlauer Berg Süd,Apartment,Entire home/apt,4,1.0,Real Bed,550,35,3,30,2,1125,6,80-94/100,9/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,2,499,1000,295,2,0,1,1,2002,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,0.5150684931506849,1,7,1,8,0,64.0,32.964383561643835,Mid
13702615,within a few hours,100%,0.0,1,0.0,Reuterstraße,Apartment,Private room,6,1.0,Real Bed,0,15,1,12,4,20,15,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,flexible,1,285,912,279,2,0,1,1,1709,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2-3 years,6-12 months,1.0,1,9,5,8,0,33.0,33.0,Mid
23782684,unknown,unknown,0.0,1,0.0,Rixdorf,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,14,32,4,95-100/100,10/10,0-8/10,10/10,10/10,0-8/10,10/10,0,flexible,1,418,1000,77,2,0,1,1,1314,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,2,3,7,8,1,33.0,33.0,Mid
18788249,unknown,unknown,0.0,1,1.0,Rixdorf,Other,Entire home/apt,3,1.0,Real Bed,333,10,1,33,3,1125,2,80-94/100,10/10,10/10,9/10,10/10,9/10,10/10,0,moderate,1,498,7,552,4,0,1,1,2114,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,2,3,7,8,1,33.0,33.0,Mid
19895860,within a few hours,100%,0.0,1,0.0,Schöneberg-Nord,Apartment,Private room,2,1.0,Real Bed,150,25,1,20,7,1125,13,95-100/100,10/10,9/10,10/10,9/10,10/10,10/10,1,moderate,1,417,999,219,2,0,1,1,2109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1-2 years,6-12 months,1.0,1,4,5,11,0,33.0,33.0,Mid
21345313,unknown,unknown,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,7,5,15,1,95-100/100,0-8/10,0-8/10,10/10,10/10,10/10,10/10,0,flexible,1,436,436,0,1,0,1,1,646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,1,5,8,8,2,33.0,33.0,Mid
19051351,within an hour,100%,0.0,1,0.0,Neuköllner Mitte/Zentrum,Apartment,Entire home/apt,3,1.0,Real Bed,150,60,1,10,4,14,22,80-94/100,9/10,0-8/10,9/10,9/10,9/10,9/10,0,moderate,1,471,967,217,2,0,1,1,780,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1-2 years,6-12 months,0.7452054794520548,0,6,5,9,0,44.35483870967741,33.05346884666371,Mid
2155303,within a few hours,100%,0.0,1,1.0,Neuköllner Mitte/Zentrum,Apartment,Entire home/apt,2,1.0,Real Bed,300,20,2,40,12,1125,5,95-100/100,10/10,10/10,9/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,207,207,0,5,0,2,1,2025,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2-3 years,6-12 months,0.5095890410958904,0,6,5,9,0,65.0,33.12328767123288,Mid
28538241,within an hour,100%,0.0,1,0.0,Alexanderplatz,Apartment,Entire home/apt,6,1.5,Real Bed,0,50,3,20,2,1125,2,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,358,602,0,1,0,1,1,310,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.2575342465753425,0,1,1,1,0,129.0,33.22191780821918,Mid
23911359,within an hour,50-89%,0.0,2,0.0,Frankfurter Allee Nord,Apartment,Private room,2,1.0,Real Bed,0,10,2,10,2,6,4,80-94/100,10/10,9/10,0-8/10,9/10,10/10,10/10,1,strict_14_with_grace_period,2,135,848,195,4,1,2,1,697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.9506849315068492,0,5,2,11,0,35.0,33.27397260273972,Mid
21407365,within a day,50-89%,0.0,1,0.0,Schloßstr.,Apartment,Private room,4,1.0,Real Bed,100,50,3,35,3,3,8,80-94/100,9/10,9/10,9/10,9/10,10/10,9/10,0,moderate,1,499,1000,270,1,0,1,1,1202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.9534246575342464,0,1,1,5,0,35.0,33.36986301369863,Mid
19566434,within a day,50-89%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Private room,2,1.0,Real Bed,200,12,1,10,5,37,29,80-94/100,10/10,9/10,9/10,9/10,9/10,9/10,0,strict_14_with_grace_period,1,484,1000,0,1,0,0,1,753,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1-2 years,6-12 months,0.8438356164383561,1,5,8,8,2,40.0,33.75342465753425,Mid
21303130,within a few hours,50-89%,0.0,1,0.0,Helmholtzplatz,Apartment,Private room,2,1.0,Real Bed,0,15,2,20,2,7,9,95-100/100,10/10,10/10,10/10,9/10,10/10,10/10,0,flexible,1,494,974,119,1,0,1,1,668,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6-12 months,2-6 months,0.8657534246575342,1,3,5,8,0,39.0,33.76438356164383,Mid
27165606,within a few hours,100%,0.0,2,0.0,Frankfurter Allee Süd FK,Apartment,Private room,4,1.0,Real Bed,100,20,2,5,5,1125,10,80-94/100,9/10,0-8/10,9/10,9/10,10/10,9/10,1,strict_14_with_grace_period,1,181,900,116,4,1,1,1,1068,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.8465753424657534,1,6,4,5,0,40.0,33.863013698630134,Mid
21554117,within a few hours,100%,0.0,2,0.0,Neuköllner Mitte/Zentrum,Apartment,Private room,2,1.0,Real Bed,150,60,1,45,3,30,4,80-94/100,9/10,10/10,10/10,9/10,9/10,9/10,0,strict_14_with_grace_period,2,156,542,167,2,1,1,1,724,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.7534246575342466,0,6,5,9,0,45.0,33.9041095890411,Mid
